"StockCode","Description","price_med","price_mean","quantity_med","quantity_mean","price_range_normalized","quant_range_normalized","normalized_slope","norm_slope_rob","seasonal","weeks_till_first_order","num_customers","num_orders","Australia","Austria","Bahrain","Belgium","Brazil","Canada","Channel_Islands","Cyprus","Czech_Republic","Denmark","EIRE","European_Community","Finland","France","Germany","Greece","Hong_Kong","Iceland","Israel","Italy","Japan","Lebanon","Lithuania","Malta","Netherlands","Norway","Poland","Portugal","RSA","Saudi_Arabia","Singapore","Spain","Sweden","Switzerland","United_Arab_Emirates","United_Kingdom","USA"
"21932","SCANDINAVIAN PAISLEY PICNIC BAG",2.75,3.55166666666667,117.5,454,2.32781440373583,2.54222587826528,-0.57879808418312,-0.103023414991669,0.905115720870517,10.0738095238095,219,446,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"21933","PINK VINTAGE PAISLEY PICNIC BAG",2.75,3.55166666666667,132,446,2.32781440373583,2.55920041709653,-0.596731928877722,-0.123778998695201,0.948091822973738,10.0738095238095,199,410,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"22072","RED RETROSPOT TEA CUP AND SAUCER ",3.75,4.694,96,170.8,2.30063917160449,2.45846497297681,-0.497871122107982,-0.331613665642537,0.86103026245797,10.0743055555556,91,162,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"21905","MORE BUTTER METAL SIGN ",1.85,2.1,68,152.2,2.70014172025412,2.39668985740027,-0.663900854132235,-0.627798828047929,0.966754653206576,10.0756944444444,85,160,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22414","DOORMAT NEIGHBOURHOOD WITCH ",7.95,9.21222222222222,20,31,2.67307653368909,2.94123285493099,-0.464665226463534,-0.0779020275845503,0.542929855069109,10.0815476190476,38,95,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22116","METAL SIGN HIS DINNER IS SERVED",1.645,2.29833333333333,55,95.8333333333333,2.64779459593886,2.63200418689674,-0.497041974491006,-0.191134158307536,1.34352840173442,10.0816468253968,66,148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85129C","BEADED CRYSTAL HEART BLUE SMALL",2.46,2.07333333333333,5,26.6666666666667,1.76602738579893,1.77872511975642,-0.999906100239751,-0.999907917882068,0.179629886489276,10.0816468253968,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84849A","HELLO SAILOR BLUE SOAP HOLDER",3.29,2.78,23,60,1.76791355089377,1.84471286310849,-0.995963690287873,-0.995976341284591,1.31522071713434,10.0837301587302,26,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"22137","BATHROOM SET LOVE HEART DESIGN",2.95,3.76333333333333,24,27.3333333333333,1.83413203859086,1.98866589536796,-0.736055174905883,-0.735708763524637,0.33343645269646,10.085119047619,10,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22306","SILVER MUG BONE CHINA TREE OF LIFE",1.8,3.77833333333333,50,195.666666666667,2.07081366608164,2.5449417001395,-0.44511129018114,-0.0868182436090715,0.667637196199169,10.0859126984127,86,111,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"20734","SILVER MINI TAPE MEASURE ",1.66,1.93333333333333,16,52.6666666666667,1.76129208813746,1.73976537495174,-0.53236523079803,-0.532460248881739,1.539078643672,10.0860119047619,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"35970","ZINC FOLKART SLEIGH BELLS",2.91,3.58833333333333,209,845,2.59226019843026,2.53217807952376,-0.50517594366555,-0.257679720154462,1.75154812176971,10.0860119047619,271,456,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
"84030e","ENGLISH ROSE HOT WATER BOTTLE",8.38,8.45333333333333,17.5,18,2.73857974722377,2.53617049979297,-0.208175904165214,-0.207367272581174,1.811669155914,10.0860119047619,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84997b","RED 3 PIECE RETROSPOT CUTLERY SET",8.47,9.96333333333333,62,121.333333333333,1.76391899025722,1.88656893020188,-0.675465524296216,-0.675556575703516,1.70792312993571,10.0860119047619,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84997c","BLUE 3 PIECE POLKADOT CUTLERY SET",8.47,9.96333333333333,4,94.6666666666667,1.76391899025722,1.73205080756888,-0.528136725345617,-0.528241577580173,1.27910250645344,10.0860119047619,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84997d","PINK 3 PIECE POLKADOT CUTLERY SET",8.47,9.96333333333333,20,106.333333333333,1.76391899025722,1.78390804617562,-0.57356888765286,-0.573670035307457,1.26716623392565,10.0860119047619,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84849D","HOT BATHS SOAP HOLDER",3.29,2.78,13,164.666666666667,1.76791355089377,1.75189747152773,-0.999857888506242,-0.99985551237539,0.360995290532651,10.0863095238095,65,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84507C","BLUE CIRCLES DESIGN MONKEY DOLL",4.96,4.19,2,22,1.76616099271161,1.74595942281207,-0.998786452702137,-0.998779891337881,0.627380961002968,10.0868055555556,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"82616B","FRAPPUCINO SCARF KNITTING KIT",2.485,2.2925,25,86,2.33185043657439,2.07984516341337,-0.960909502839501,-0.967305866713896,0.659562414807419,10.0868055555556,36,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"20661","BLUE POLKADOT PURSE ",2.95,3.73333333333333,9,14.6666666666667,1.85216402775216,1.83950952951281,-0.514167512844234,-0.514726782023066,1.52177182050536,10.0886904761905,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"20652","BLUE POLKADOT LUGGAGE TAG ",1.25,1.58,37,53.6,1.99253071413862,2.60027789948661,-0.389944980399585,-0.194162171749652,1.49887163489485,10.0886904761905,27,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"21845","DAIRY MAID STRIPE MUG",2.55,2.09666666666667,70,635.666666666667,1.87965899358065,1.74864762328858,-0.981667151418199,-0.981496311015773,1.9757318335771,10.0886904761905,63,82,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22398","MAGNETS PACK OF 4 SWALLOWS",1.855,1.6525,323.5,644,2.07112017450238,2.12513176563181,-0.962916620973793,-1.03605212132257,0.860388743791437,10.0886904761905,168,248,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"84877D","BLUE ROUND COMPACT MIRROR",3.325,2.9125,6.5,24.25,2.21895190636141,2.08802869599667,-0.981888022666586,-0.987510607966754,0.368726361766512,10.0886904761905,12,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"20657","TROPICAL LUGGAGE TAG",1.25,1.59,14,24.3333333333333,1.84354210069216,1.78068439887211,-0.340335808559623,-0.339790961556972,0.915236549881104,10.0886904761905,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"21642","ASSORTED TUTTI FRUTTI PEN",1.24,1.1075,87.5,618,2.0709494832935,2.04421699914485,-0.859518831877622,-0.996750292325369,1.39273528666684,10.0886904761905,80,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"47503H","ASS FLORAL PRINT SPIRIT LEVEL ",3.04,2.77,9,25.25,2.02987318750479,2.11823531298329,-0.863819825485508,-1.03658689291504,0.429069246637465,10.0886904761905,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"72130","COLUMBIAN CANDLE ROUND",1.14,1.1175,55,54.75,1.84883957566989,1.75647986924651,-0.997274882137428,-0.996260762467684,0.647265111284874,10.0886904761905,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"72128","COLUMBIAN CANDLE ROUND",0.85,1.04,72,64.3333333333333,1.8978895027104,1.98633191363107,-0.820050233307446,-0.81942741120252,0.224226821750265,10.0886904761905,29,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"72802A","ROSE SCENT CANDLE IN JEWELLED BOX",4.25,5.45,135,108,1.81425591751632,1.92915771375388,-0.986015735855796,-0.986079465406077,1.55228334108857,10.0897817460317,45,63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"72802B","OCEAN SCENT CANDLE IN JEWELLED BOX",3.81,3.93857142857143,198,146.857142857143,2.38025917164749,2.46477674638751,-0.854792223899865,-0.76078234779628,0.185283789977643,10.0902777777778,55,82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"22339","CHRISTMAS TREE PAINTED ZINC ",0.64,0.758333333333333,106,411.333333333333,2.55713123994823,2.5528990503099,-0.731028763794822,-0.668886614717731,1.50040027930469,10.090873015873,45,83,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"22337","ANGEL DECORATION PAINTED ZINC ",0.65,0.872,238,182.4,2.02294471734709,2.0532347731874,-0.972045982201799,-0.954103595346269,0.179652668712966,10.090873015873,25,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
"21937","STRAWBERRY   PICNIC BAG",4.37,4.3,379.5,427,1.86885982616944,1.98205510779585,-0.95795406194501,-0.952497036059242,1.26493338192945,10.0911706349206,147,251,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"22701","PINK DOG BOWL",2.705,2.95625,65,68.5,2.5650072240057,2.98460371014826,-0.702066798471,-0.574578821082255,0.965211049821918,10.0911706349206,39,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"22362","GLASS JAR PEACOCK BATH SALTS",4.37,4.3,88,102,1.86885982616944,2.319811274715,-0.823311022875702,-0.819975244634508,1.06559594779818,10.0911706349206,63,133,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"84865","NEW BAROQUE BLACK PHOTO ALBUM",12.565,11.265,4,7.25,2.06689717840699,2.1209531743066,-0.956972541743821,-1.03861674043167,0.522773302173933,10.0911706349206,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"21287","SCENTED VELVET LOUNGE CANDLE ",1.25,1.38,87,596.666666666667,1.98891776580946,1.7747376932632,-0.833982295699364,-0.835344477861342,0.97762827192771,10.09375,48,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85111","SILVER GLITTER FLOWER VOTIVE HOLDER",1.855,1.6275,9,355.25,2.0843232840566,2.00665889722773,-0.840158969564467,-0.971981027791382,1.83692798186329,10.09375,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22307","GOLD MUG BONE CHINA TREE OF LIFE",1.8,3.77833333333333,36.5,128.333333333333,2.07081366608164,2.57515401570458,-0.479691889395537,-0.124488962707535,1.53553616520978,10.09375,54,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"85078","SCANDINAVIAN 3 HEARTS NAPKIN RING",1.14,2.095,129,483,2.18883070742618,2.09509754701543,-0.537483171108101,-0.507816884188215,1.25230339852234,10.09375,47,124,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85036B","CHOCOLATE 1 WICK MORRIS BOX CANDLE",3.325,2.74333333333333,34.5,61.5,2.48901358817453,2.5923915021038,-0.700189417694595,-0.658204639205869,1.08918822481551,10.09375,41,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"85034C","3 ROSE MORRIS BOXED CANDLES",3.81,4.67428571428571,21,161.857142857143,2.67293854773415,2.69122020304456,-0.577379860634506,-0.0235078157235842,1.8801251695692,10.09375,110,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"22509","SEWING BOX RETROSPOT DESIGN ",16.95,20.644,37,42.2,2.33342711417488,2.46097387826638,-0.947168481834326,-1.01131002522126,1.40327611152724,10.0954365079365,72,86,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"90143","SILVER BRACELET W PASTEL FLOWER",7.9,7.82333333333333,6,11,1.94784067646594,1.81986994192019,-0.980307111057783,-0.979953967666733,0.9119502320886,10.0973214285714,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"20829","GLITTER HANGING BUTTERFLY STRING",3.115,3.0325,195,328.75,1.90260941100326,2.17203519280465,-0.751060760387491,-0.732971293786494,0.587944686531885,10.1031746031746,91,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"21947","SET OF 6 HEART CHOPSTICKS",1.28,1.712,113,162.6,2.03968580490173,2.43163136403129,-0.394697821206953,-0.0492438431133213,1.29529835711122,10.1031746031746,63,152,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"22671","FRENCH LAUNDRY SIGN BLUE METAL",2.47,2.4375,166,240.75,1.85717926373448,2.1748027058593,-0.833827878737652,-0.826266605582961,1.0267993884841,10.1039682539683,76,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"84924A","WAKE UP COCKEREL CALENDAR SIGN ",7.46,6.27666666666667,10,27,1.76743040942704,1.83098385221306,-0.997337617637152,-0.997347739909159,0.682331019936434,18.7714285714286,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"35810B","ENAMEL BLUE RIM COFFEE CONTAINER",2.46,2.746,3,30.4,2.35654249572031,2.31938735031752,-0.819664830932971,-0.807890266057128,1.06419319189062,18.7714285714286,19,26,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"35241","ENAMEL BLUE RIM BISCUIT BIN",4.95,6.692,8,20.6,1.95097522598383,2.18741281213253,-0.572402740905689,-0.958214452785317,0.442021003193937,18.7714285714286,28,44,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"22853","CAT BOWL VINTAGE CREAM",3.45,4.57,16,93.2,2.04926081356736,2.3010776466146,-0.367057486782506,0.00987919698389806,1.87832985862438,18.7723214285714,76,115,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"85034B","3 WHITE CHOC MORRIS BOXED CANDLES",3.805,4.81833333333333,27,158.166666666667,2.4647041037083,2.52656656576305,-0.624316829587965,-0.0431408503765986,1.58294220321733,18.7730158730159,81,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"84819","DANISH ROSE ROUND SEWING BOX",2.12,2.32,137.5,202.75,1.95762658546949,2.20304053289223,-0.79157489352147,-0.783160087879768,0.72947933399603,18.7730158730159,56,62,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"90185D","CRYSTAL DIAMANTE EXPANDABLE RING",4.24,4.21333333333333,2,11.6666666666667,1.81568259800641,1.75973584581499,0.599514780411123,0.599827817675729,0.291803157228991,18.7732142857143,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"90175A","WHITE GLASS CHUNKY CHARM BRACELET",9.15,9.14666666666667,9,9,1.99978088194949,2,-0.487126112269746,-0.487983430498282,1.09172963189829,18.7732142857143,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22079","RIBBON REEL HEARTS DESIGN ",2.51,2.70428571428571,54,273,2.80178466357617,2.72397710649699,-0.528055337001637,-0.0755319221521643,0.779923696452597,18.7740079365079,191,323,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"21626","VINTAGE UNION JACK PENNANT",3.04,2.98,23.5,198.75,1.86864962937531,2.03489603748551,-0.519395893505673,-0.499309626188242,0.732175520831369,18.7742063492063,65,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22403","MAGNETS PACK OF 4 VINTAGE LABELS ",0.85,1.24428571428571,36,189,2.36620027449769,2.73653550470646,-0.601881521077301,-0.312573794998137,1.0016579599379,18.7748015873016,73,125,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"22563","HAPPY STENCIL CRAFT",1.855,1.82,625.5,707.75,1.87810809388141,1.95133174149723,-0.959150500442888,-0.9526140214389,0.968728613777732,18.7748015873016,172,281,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
"84827","ASS DES PHONE SPONGE CRAFT STICKER",0.19,0.31,140,170.333333333333,1.87501868451079,1.94935391265805,-0.0572886834685409,-0.0564385440856975,0.248339862849732,18.7748015873016,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"20936","FORKED CACTUS CANDLE",2.95,3.69,6,20,2.25123399900971,2.3230300686473,-0.168816485622318,0.0324346660656399,1.29903810567666,18.775,22,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22799","SWEETHEART WIRE FRUIT BOWL",8.075,8.9325,26,52,2.40737550358898,2.17881911760769,-0.200924652392193,-0.151155234269424,1.43008445398309,18.775,71,89,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"22305","COFFEE MUG PINK PAISLEY DESIGN",3.755,3.6675,128,173.25,1.89553179345279,2.06595638377789,-0.967720214500509,-0.972806217317488,0.196332442260609,18.775,36,51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"22256","FELT FARM ANIMAL CHICKEN",2.46,2.07333333333333,22,97,1.76602738579893,1.79318644935115,-0.999556880300287,-0.999560828497075,1.40946305368005,18.7786706349206,33,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"47310M","SMALL POP BOX,FUNKY MONKEY",1.645,2.04,35,68.3333333333333,2.26045144233403,2.5035763933566,-0.62951153882733,-0.61425894247072,1.4619689234588,18.7786706349206,24,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"21555","CERAMIC STRAWBERRY TRINKET TRAY",2.55,3.508,18,27.4,1.89510111773115,2.08225412651301,-0.822897247242959,-1.07478614302035,1.57975472779796,18.7794642857143,12,69,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"22390","PAPERWEIGHT CHILDHOOD MEMORIES",1.7,2.1875,72,67,2.20915848453653,2.19053977169162,-0.497020222641661,-0.51373173590154,0.383872211060944,18.7794642857143,25,36,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"72349B","SET/6 PURPLE BUTTERFLY T-LIGHTS",3.115,3.0325,173.5,182.75,1.90260941100326,1.96153183295249,-0.963246894370917,-0.958872323134678,0.718607685426627,18.7794642857143,52,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"85206A","CREAM FELT EASTER EGG BASKET",2.47,2.4375,159.5,244,1.85717926373448,2.12138957015151,-0.846892084479626,-0.837237936473869,1.54845934289572,18.7798611111111,100,114,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
"84596G","SMALL CHOCOLATES PINK BOWL",1.06,1.21857142857143,52,265.285714285714,3.04857833937655,2.72657086670092,-0.583148421370677,-0.0476307681854494,1.82728201619128,18.7810515873016,85,245,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"77101A","UNION FLAG WINDSOCK",1.855,1.82,37.5,97,1.87810809388141,2.10981244739631,-0.814165538074746,-0.826119309709384,0.541602560309064,18.78125,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84358","FLOOR LAMP SHADE WOOD BASE",9.95,14.4666666666667,11,11,1.80656154898615,2,-0.903280774493076,-0.903425311657775,0.681754158325687,18.78125,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"21294","ETCHED GLASS COASTER",1.855,1.6525,86.5,404.5,2.07112017450238,2.07072575515081,-0.868521867060287,-1.00315607737986,0.8023452216858,18.7823412698413,47,71,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"21468","BUTTERFLY CROCHET FOOD COVER",3.75,4.83333333333333,19,49.3333333333333,1.82386128017689,1.81914361991682,-0.495044967730287,-0.494660308330177,0.382687475810238,18.7826388888889,44,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22123","PING MICROWAVE APRON",4.545,3.80666666666667,35,84.8333333333333,2.57057470171503,2.59807337478248,-0.700306870076076,-0.339197756276077,0.654091880790115,18.7826388888889,60,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"22939","APRON APPLE DELIGHT",4.96,7.194,20,94.4,1.99068316602946,2.34327891475843,-0.500583574278499,-0.169741102243585,0.539852395087547,18.7826388888889,78,125,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
"22598","CHRISTMAS MUSICAL ZINC TREE",0.85,1.052,92,198.8,2.33712182153761,2.39219784466149,-0.851369441891143,-0.839064643537712,0.952303393475063,18.7832341269841,43,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"22532","MAGIC DRAWING SLATE LEAP FROG ",0.625,0.5925,246,267.5,1.9836548190584,1.86970022777635,-0.995444510146137,-0.99332032351915,0.866941911778812,18.7832341269841,55,72,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"21413","PERIWINKLE T-LIGHT HOLDER",2.46,2.07333333333333,10,16,1.76602738579893,1.91264943157424,-0.965871688282271,-0.965837331983795,0.460879470919162,18.7839285714286,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
